City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Nova Olinda Do Norte,BR,2021-10-26 00:56:11,-3.8881,-59.0942,79.52,75,18,2.55
592,Goure,NE,2021-10-26 00:52:03,13.9835,10.2704,86.02,18,20,9.13
593,Carlsbad,US,2021-10-26 00:56:12,33.1581,-117.3506,61.99,92,90,1.01
594,Aksarka,RU,2021-10-26 00:56:12,66.5606,67.7975,15.03,87,15,7.74
595,Terrak,NO,2021-10-26 00:56:13,65.087,12.3715,49.87,95,100,6.96
596,Namatanai,PG,2021-10-26 00:56:13,-3.6667,152.4333,85.87,65,63,2.75
597,Saint-Pierre,RE,2021-10-26 00:52:01,-21.3393,55.4781,71.24,75,0,6.91
598,Dhidhdhoo,MV,2021-10-26 00:56:14,6.8833,73.1,81.48,79,100,9.89
599,Shellbrook,CA,2021-10-26 00:56:14,53.2168,-106.4011,45.63,56,100,18.3
600,Ramanuj Ganj,IN,2021-10-26 00:56:15,23.8,83.7,63.28,75,0,2.53
601,Ocampo,MX,2021-10-26 00:56:15,21.65,-101.5,53.44,89,100,12.55
602,Kasongo,CD,2021-10-26 00:56:15,-4.45,26.6667,69.71,95,100,0.58
603,Ergani,TR,2021-10-26 00:56:16,38.2653,39.7621,54.32,48,100,7.9
604,Verkhoyansk,RU,2021-10-26 00:56:16,67.5447,133.385,-1.34,98,76,1.86
605,Monroe,US,2021-10-26 00:54:14,43.1501,-77.6831,53.46,96,90,8.05
606,Sidi Ali,DZ,2021-10-26 00:56:17,36.0998,0.4206,62.6,64,100,8.19
607,Hudson Bay,CA,2021-10-26 00:56:17,52.85,-102.3842,44.92,59,100,12.39
608,Flinders,AU,2021-10-26 00:56:17,-34.5833,150.8552,70.81,57,32,4.0
609,Praia Da Vitoria,PT,2021-10-26 00:51:32,38.7333,-27.0667,69.76,82,20,17.67
610,Ryotsu,JP,2021-10-26 00:56:18,38.0833,138.4333,60.76,87,100,9.66
611,Alcaniz,ES,2021-10-26 00:56:19,41.05,-0.1333,57.09,54,100,3.42
612,Tres Arroyos,AR,2021-10-26 00:56:19,-38.3739,-60.2798,50.4,57,14,9.37
613,Berdigestyakh,RU,2021-10-26 00:56:20,62.0989,126.6992,32.61,97,100,5.08
